areas_of_interest,consultations,detailOfTypeDoc,experience,image_url,name,profile_url,qualifications,reviews,satisfaction,specialization,totalNumOfDocs,typeOfDoc
"Gastroenterology, Hepatolgy, Infectious Diseases","[{""type"": ""Video Consultation"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""1,250"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Video Consultation""}, {""type"": ""KS Medical Centre, Johar Town, Lahore"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""2500"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""KS Medical Centre, Johar Town, Lahore""}, {""type"": ""Pak Clinic., Barki Road, Lahore"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""2000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Pak Clinic., Barki Road, Lahore""}]",Family Medicine specialists deliver continuous full-spectrum healthcare services to people from all age groups across families.,25,https://staticconnect.marham.pk/assets/doctors/20249/asim-allah-bakhsh-family-medicine-lahore-86_170X170.webp,Dr. Asim Allah Bakhsh,https://www.marham.pk/doctors/lahore/family-medicine/dr-asim-allah-bakhsh,"MBBS , MCPS (Family Medicine)",0,97,"Family Medicine, General Physician, Internal Medicine Specialist",457,Family Medicine
"Hepatologist, Counseling, Nutritionist/Dietitian, COVID-19","[{""type"": ""Video Consultation"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""1,200"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Video Consultation""}]",Family Medicine specialists deliver continuous full-spectrum healthcare services to people from all age groups across families.,11,https://staticconnect.marham.pk/assets/doctors/21963/dr-umar-saeed-infectious-diseases-islamabad-10_170X170.webp,Dr. Umar Saeed,https://www.marham.pk/online-consultation/infectious-diseases/islamabad/dr-umar-saeed-21963,"Post-Doc (S.Kor), PhD (S.Kor), FCR (Harvard USA), FPH (Royls Coll Phy UK), CIEH (UK), IDSR (WHO), DPH (PSEC), CPHE (ICMSR), IPC (WHO), CCRC (USA) GHC (WHO), IPPCR (USA), CGCP (NIDA USA), JRA-OT (WHO), PMP (USA),  ICG (WHO), LMO (S.Kor), IMS (WHO), CCTM (USA), TOPIK (S.Kor), PSEA (WHO), STI (PK), PISA (WHO), DRM (WHO), RWE (KARA S.Kor), NSER (KFNSER S.Kor), AMR-NAP (WHO), CMR-IPV (WHO), ACRP-Cert (USA) MS&BS (NUST PK), Member ACRP (USA), Member AGA (USA),  Member CDA (USA), Member IHME (USA), Mem",21963,98,"Infectious Diseases, Liver Specialist, Allergy Specialist, Family Medicine, Vaccine Specialist",457,Family Medicine
"General Pediatric Care, Childhood Nutrition, Childhood Growth & Development, Nutrition Assessment","[{""type"": ""Video Consultation"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""800"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Video Consultation""}]",Family Medicine specialists deliver continuous full-spectrum healthcare services to people from all age groups across families.,14,https://staticconnect.marham.pk/assets/doctors/27614/dr-maryam-rafique-pediatrician-lahore-23_170X170.webp,Dr. Maryam Rafique,https://www.marham.pk/online-consultation/pediatrician/karachi/dr-maryam-rafique-27614,"MBBS, MD (Paeds), MCPS Family Medicine",27614,100,"Pediatrician, Family Medicine",457,Family Medicine
"Gastroenterology, Blood Pressure, Heart Diseases, Hypertension","[{""type"": ""Video Consultation"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""300"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Video Consultation""}]",Family Medicine specialists deliver continuous full-spectrum healthcare services to people from all age groups across families.,7,https://staticconnect.marham.pk/assets/doctors/27485/ibtasam-ahmad-general-physician-layyah-29_170X170.webp,Dr. Ibtasam Ahmad,https://www.marham.pk/online-consultation/general-physician/lahore/dr-ibtasam-ahmad-27485,"MBBS , Post Graduate Resident",27485,99,"General Physician, Internal Medicine Specialist, Family Medicine",457,Family Medicine
"Diabetes, Hypertension, Infectious Diseases, Chest Diseases","[{""type"": ""Video Consultation"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""3,000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Video Consultation""}, {""type"": ""Maxhealth Hospital, 12-K Markaz Rd, G-8, Islamabad"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""2500"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Maxhealth Hospital, 12-K Markaz Rd, G-8, Islamabad""}, {""type"": ""Health Next Medical Centre, G-8 Markaz, Islamabad"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""3000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Health Next Medical Centre, G-8 Markaz, Islamabad""}, {""type"": ""Careplus hospital, G8 Markaz, Islamabad"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""2500"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Careplus hospital, G8 Markaz, Islamabad""}]",Family Medicine specialists deliver continuous full-spectrum healthcare services to people from all age groups across families.,18,https://staticconnect.marham.pk/assets/doctors/11313/dr-muhammad-salman-internal-medicine-specialist-islamabad-6_170X170.webp,Dr. Muhammad Salman,https://www.marham.pk/doctors/islamabad/internal-medicine/dr-muhammad-salman,"MBBS, MD (Medicine), MD (Pulmonology), FACP (USA)",0,97,"Internal Medicine Specialist, General Physician, Pulmonologist / Lung Specialist, Diabetologist, Family Medicine",457,Family Medicine
,"[{""type"": ""Video Consultation"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""2,000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Video Consultation""}, {""type"": ""Dr Faiza Kaifee, DHA, Lahore"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""3000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Dr Faiza Kaifee, DHA, Lahore""}]",Family Medicine specialists deliver continuous full-spectrum healthcare services to people from all age groups across families.,25,https://staticconnect.marham.pk/assets/doctors/31771/dr-faiza-faiq-pediatrician-lahore-60_170X170.webp,Dr. Faiza Kaifee,https://www.marham.pk/online-consultation/pediatrician/lahore/dr-faiza-kaifee-31771,"MBBS, MCPS (Pediatrics), MCPS (Family Medicine)",31771,100,"Pediatrician, Family Medicine",457,Family Medicine
,"[{""type"": ""Video Consultation"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""700"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Video Consultation""}]",Family Medicine specialists deliver continuous full-spectrum healthcare services to people from all age groups across families.,10,https://staticconnect.marham.pk/assets/doctors/20209/dr-faiza-irfan-family-medicine-islamabad-79_170X170.webp,Dr. Faiza Irfan,https://www.marham.pk/online-consultation/family-medicine/islamabad/dr-faiza-irfan-20209,"MBBS, MCPS (Family Medicine)",20209,100,Family Medicine,457,Family Medicine
"Gastroentrology, Common Cold, Flu, Allergy And Fever Issues","[{""type"": ""Rehman Hospital, GT Road, Gujar Khan"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""500"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Rehman Hospital, GT Road, Gujar Khan""}]",Family Medicine specialists deliver continuous full-spectrum healthcare services to people from all age groups across families.,27,https://static.marham.pk/assets/images/doctor-photo-male-170170.webp,Dr. Muhammad Naqeeb Ur Rehman,https://www.marham.pk/doctors/gujar-khan/family-medicine/dr-muhammad-naqeeb-ur-rehman,"MBBS, Certificate in Family Medicine",0,100,Family Medicine,457,Family Medicine
,"[{""type"": ""Stomach Liver & Diabetes Clinic, Islampura, Lahore"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""1800"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Stomach Liver & Diabetes Clinic, Islampura, Lahore""}, {""type"": ""Ammar Medical Complex Hospital, Jail Road, Lahore"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""3000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Ammar Medical Complex Hospital, Jail Road, Lahore""}]",Family Medicine specialists deliver continuous full-spectrum healthcare services to people from all age groups across families.,12,https://staticconnect.marham.pk/assets/doctors/34405/muhammad-umer-sheikh-gastroenterologist-lahore-15_170X170.webp,Dr. Muhammad Umer Sheikh,https://www.marham.pk/doctors/lahore/gastroenterologist/dr-muhammad-umer-sheikh,"MBBS, BSc, MCPS Medicine, FCPS Gastroenterology, SCE Gastroenterology (UK), ESB Gastroenterology (EU)",0,98,"Gastroenterologist, Internal Medicine Specialist, Hepatologist, Diabetologist, Family Medicine",457,Family Medicine
"Diabetic Neuropathy, Obesity, Diabetes","[{""type"": ""Video Consultation"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""800"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Video Consultation""}, {""type"": ""Tahir Hospital, punjab, Sargodha"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""1000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Tahir Hospital, punjab, Sargodha""}, {""type"": ""Rafaqat Hospital, New Satellite Town, Sargodha"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""1000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Rafaqat Hospital, New Satellite Town, Sargodha""}]",Family Medicine specialists deliver continuous full-spectrum healthcare services to people from all age groups across families.,8,https://staticconnect.marham.pk/assets/doctors/33146/dr-h-m-noman-nawaz-diabetologist-sargodha-25_170X170.webp,Dr. Hafiz Muhammad Noman Nawaz,https://www.marham.pk/online-consultation/diabetologist/sargodha/dr-hafiz-muhammad-noman-nawaz-33146,"MBBS, Dip Diabetology, Dip Diabetology (Belgium), Dip Diabetology (UK)",33146,100,"Diabetologist, Family Medicine",457,Family Medicine
"Relationship Issues, Stress, Anxiety, Depression","[{""type"": ""Video Consultation"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""1,000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Video Consultation""}, {""type"": ""Saira Memorial Hospital, Model Town, Lahore"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""3000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Saira Memorial Hospital, Model Town, Lahore""}]",A Clinical Psychologist deals with the mental disorder by providing various therapies without prescribing medication.,3,https://staticconnect.marham.pk/assets/doctors/41023/syeda-ramish-batool-clinical-psychologist-lahore-40_170X170.webp,Syeda Ramish Batool,https://www.marham.pk/online-consultation/clinical-psychologist/lahore/syeda-ramish-batool-41023,"BS Psychology, MS Clinical Psychology",41023,100,Clinical Psychologist,326,Clinical Psychologist
"Depression, Anxiety, Adult Psychology, Problem Solving/ Stress Management","[{""type"": ""Video Consultation"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""1,000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Video Consultation""}, {""type"": ""United Hospital, Canal Road, Faisalabad"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""2000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""United Hospital, Canal Road, Faisalabad""}, {""type"": ""Al Faisal Hospital, Canal Rd, Faisalabad"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""2000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Al Faisal Hospital, Canal Rd, Faisalabad""}]",A Clinical Psychologist deals with the mental disorder by providing various therapies without prescribing medication.,4,https://staticconnect.marham.pk/assets/doctors/28276/ramsha-waleed-psychologist-faisalabad-87_170X170.webp,Ramsha Waleed,https://www.marham.pk/online-consultation/clinical-psychologist/faisalabad/ramsha-waleed-28276,"BS (Psychology), Advanced Diploma In CBT, Certified of Pharmacotherapy, Mphil clinical psychology",28276,97,Clinical Psychologist,326,Clinical Psychologist
"Depression, Anxiety, Family Problems, Confidence","[{""type"": ""Video Consultation"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""5,000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Video Consultation""}, {""type"": ""Revive Sobriety Center, Johar Town Lahore, Lahore"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""3500"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Revive Sobriety Center, Johar Town Lahore, Lahore""}, {""type"": ""Akram Medical Complex Hospital, Gulberg, Lahore"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""3500"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Akram Medical Complex Hospital, Gulberg, Lahore""}, {""type"": ""Pak Wellness Medical Center, DHA phase 5, Lahore"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""5000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Pak Wellness Medical Center, DHA phase 5, Lahore""}, {""type"": ""Jinnah Madical Complex, Girls College Road, Sahiwal"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""2500"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Jinnah Madical Complex, Girls College Road, Sahiwal""}]",A Clinical Psychologist deals with the mental disorder by providing various therapies without prescribing medication.,5,https://staticconnect.marham.pk/assets/doctors/43549/syeda-zobia-clinical-psychologist-lahore-20_170X170.webp,Syeda Zobia Fatima Gold Medalist,https://www.marham.pk/doctors/lahore/clinical-psychologist/syeda-zobia-fatima-gold-medalist,"BS (Psychology), MS (Clinical Psychology)",0,100,"Clinical Psychologist, Child Psychologist",326,Clinical Psychologist
"Trauma / OCD / Sleeping Problems / Eating Disorders, Drug Addiction / Bipolar Disorder / Child Psychology / Autism, Relationship Issues / Sexual Disorders / Family Issues, Anxiety / Depression / Panic Attacks","[{""type"": ""Video Consultation"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""1,000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Video Consultation""}, {""type"": ""Osama Clinic, Pakistan, Vehari"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""1000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Osama Clinic, Pakistan, Vehari""}]",A Clinical Psychologist deals with the mental disorder by providing various therapies without prescribing medication.,10,https://staticconnect.marham.pk/assets/doctors/67805/osama-bin-jahangir-cancer-specialist-oncologist-lahore-35_170X170.webp,Sumama Bin Jahangir,https://www.marham.pk/online-consultation/clinical-psychologist/vehari/sumama-bin-jahangir-67805,M.Phil. Applied Psychology,67805,100,Clinical Psychologist,326,Clinical Psychologist
"Stress Management, CBT, Trauma Focused Therapy, Interpersonal Therapy, Dialectical Behavior Therapy, Motivational Therapy, Transnational Analysis, Rational Emotive Behavior Therapy, Eating Disorders, Treatment Of Phobias, OCD, Sleeping Disorders, Food Disorder, Weight Loss, Insomnia( Disturb Sleep ) Managment, Sleep Problems, Irritability","[{""type"": ""Video Consultation"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""2,000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Video Consultation""}, {""type"": ""Mindful Connection Hub. MCH by Habiba Nazim Khan, punjab, Multan"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""2500"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Mindful Connection Hub. MCH by Habiba Nazim Khan, punjab, Multan""}]",A Clinical Psychologist deals with the mental disorder by providing various therapies without prescribing medication.,14,https://staticconnect.marham.pk/assets/doctors/64729/dr-habiba-nazim-clinical-psychologist-multan-76_170X170.webp,Dr. Habiba Nazim,https://www.marham.pk/online-consultation/clinical-psychologist/multan/dr-habiba-nazim-64729,"PhD in Psychology, ADCP, MPhil Applied Psychology, Speech Language Pathologist",64729,100,Clinical Psychologist,326,Clinical Psychologist
"Chronic Fatigue, Anxiety, Stress Management, Career Counselling, Relationship & Family Therapist, Motivator, Life Coach, Anger Stress Management","[{""type"": ""Video Consultation"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""2,000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Video Consultation""}, {""type"": ""Sakoon Psychological Services, Islamabad, Islamabad"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""3500"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Sakoon Psychological Services, Islamabad, Islamabad""}]",A Clinical Psychologist deals with the mental disorder by providing various therapies without prescribing medication.,3,https://staticconnect.marham.pk/assets/doctors/65846/ms-tayyba-malik-clinical-psychologist-islamabad-11_170X170.webp,Ms. Tayyba Malik,https://www.marham.pk/doctors/islamabad/clinical-psychologist/ms-tayyba-malik,"BS Psychology, PGD in Clinical Psychology",0,100,Clinical Psychologist,326,Clinical Psychologist
,"[{""type"": ""Video Consultation"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""1,000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Video Consultation""}]",A Clinical Psychologist deals with the mental disorder by providing various therapies without prescribing medication.,1,https://staticconnect.marham.pk/assets/doctors/43883/azqa-ashraf-clinical-psychologist-lahore-66_170X170.webp,Azqa Ashraf,https://www.marham.pk/online-consultation/clinical-psychologist/lahore/azqa-ashraf-43883,MS Clinical Psychology,43883,100,Clinical Psychologist,326,Clinical Psychologist
"Depression, Anxiety, Drug Addicts, Confidence","[{""type"": ""Video Consultation"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""3,000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Video Consultation""}, {""type"": ""Psychological Assessment Lab (PAL), Gulberg 3, Lahore"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""6000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Psychological Assessment Lab (PAL), Gulberg 3, Lahore""}]",A Clinical Psychologist deals with the mental disorder by providing various therapies without prescribing medication.,3,https://staticconnect.marham.pk/assets/doctors/62536/zaib-fatima-clinical-psychologist-lahore-34_170X170.webp,Zaib Fatima,https://www.marham.pk/online-consultation/clinical-psychologist/lahore/zaib-fatima-62536,"MS Clinical Psychology, BSc Psychology",62536,100,Clinical Psychologist,326,Clinical Psychologist
"Depression, Family Problems, Confidence, Suicidal Cases","[{""type"": ""Video Consultation"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""3,000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Video Consultation""}, {""type"": ""Fatima Hope and Psychological Centre, Johar Town, Lahore"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""4000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Fatima Hope and Psychological Centre, Johar Town, Lahore""}]",A Clinical Psychologist deals with the mental disorder by providing various therapies without prescribing medication.,2,https://staticconnect.marham.pk/assets/doctors/63326/tayyab-murtaza-clinical-psychologist-lahore-20_170X170.webp,Tayyab Murtaza,https://www.marham.pk/doctors/lahore/clinical-psychologist/tayyab-murtaza,"Brief Psychotherapist, Hypnotherapist, NLP Master Practitioner (USA)",0,100,Clinical Psychologist,326,Clinical Psychologist
"Family Problems, ABA, Mental Health Issues, Marital Counselling","[{""type"": ""Video Consultation"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""1,000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Video Consultation""}]",A Clinical Psychologist deals with the mental disorder by providing various therapies without prescribing medication.,9,https://staticconnect.marham.pk/assets/doctors/68075/saira-fazal-clinical-psychologist-sialkot-24_170X170.webp,Saira Fazal,https://www.marham.pk/online-consultation/clinical-psychologist/lahore/saira-fazal-68075,"M.Phil. Psychology, M.sc Psychology, ADCP",68075,100,Clinical Psychologist,326,Clinical Psychologist
"Anxiety Disorder, Stress, Depression, CBT, DBT, REBT, Mindfulness Therapy, Personality Disorders","[{""type"": ""Video Consultation"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""500"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Video Consultation""}]",A Clinical Psychologist deals with the mental disorder by providing various therapies without prescribing medication.,2,https://staticconnect.marham.pk/assets/doctors/62140/afreen-fatima-clinical-psychologist-lahore-96_170X170.webp,Afreen Fatima,https://www.marham.pk/online-consultation/clinical-psychologist/lahore/afreen-fatima-62140,"BS Applied Psychology, MS Clinical Psychology",62140,100,Clinical Psychologist,326,Clinical Psychologist
"Counselling Regarding Psychological Issues 
Behavioral Therapy (Autism, ADHD Etc)
Speech Therapy","[{""type"": ""Video Consultation"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""1,000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Video Consultation""}, {""type"": ""Khizar Hospital, Faisalabad Road, Sargodha"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""1000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Khizar Hospital, Faisalabad Road, Sargodha""}]",A Clinical Psychologist deals with the mental disorder by providing various therapies without prescribing medication.,5,https://staticconnect.marham.pk/assets/doctors/41869/ms-iqra-ashraf-clinical-psychologist-sargodha-14_170X170.webp,Ms. Iqra Ashraf,https://www.marham.pk/doctors/sargodha/clinical-psychologist/ms-iqra-ashraf,"MSc Psychology, ADCP, PGD Speech & Language Therapy",0,100,"Clinical Psychologist, Speech Therapist",326,Clinical Psychologist
"Depression, Addictions","[{""type"": ""Video Consultation"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""1,500"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Video Consultation""}, {""type"": ""Mujahid Hospital, Madina Town, Faisalabad"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""1500"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Mujahid Hospital, Madina Town, Faisalabad""}, {""type"": ""Dr. Raja Tariq Mahmood Home Clinic, Madina Town, Faisalabad"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""1500"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Dr. Raja Tariq Mahmood Home Clinic, Madina Town, Faisalabad""}]",A Counselor guides and supports those who are facing emotional and psychological challenges in life.,41,https://staticconnect.marham.pk/assets/doctors/40881/dr-tariq-mahmood-psychiatrist-faisalabad-3_170X170.webp,Dr. Raja Tariq Mahmood,https://www.marham.pk/online-consultation/psychiatrist/faisalabad/dr-raja-tariq-mahmood-40881,"MBBS, MCPS Psychiatry, FCPS(R), Dip.In Psychological Medicine",40881,93,"Psychiatrist, Counselor",108,Counselor
"Confidence, Personality Issues, Childhood Behavioral Issue, Lack Of Confidence, Mood Disorders, Counseling, Psychological Problems, CBT, Phobias, Personality Issues","[{""type"": ""Video Consultation"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""1,000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Video Consultation""}]",A Counselor guides and supports those who are facing emotional and psychological challenges in life.,9,https://staticconnect.marham.pk/assets/doctors/66285/ayesha-waheed-janjua-psychologist-islamabad-68_170X170.webp,Ayesha Waheed Janjua,https://www.marham.pk/online-consultation/psychologist/islamabad/ayesha-waheed-janjua-66285,"MSc Applied Psychology, Oxford Diploma in Professional Counselling, Diploma in Psychological First Aid",66285,98,"Psychologist, Counselor",108,Counselor
"Anxiety, Drug Addicts, Family Problems, Confidence, Family Problem, Personality Issues, Behavioral Issues, Adult Psychology, Child Psychology, Family Counseling, Couple Therapy, Anxiety Disorder, Psycho Sexual Disorders, Childhood Behavioral Issue, Family Counseling, Couple Counseling, Teaching And Training Of Psychiatric Illness, Anger Management, Stress Management, Psycho-sexology","[{""type"": ""Video Consultation"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""3,000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Video Consultation""}, {""type"": ""counselordanial.com, Shadman 2, Lahore"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""7000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""counselordanial.com, Shadman 2, Lahore""}]",A Counselor guides and supports those who are facing emotional and psychological challenges in life.,16,https://staticconnect.marham.pk/assets/doctors/21334/danial-sohail-psychologist-lahore-27_170X170.webp,Muhammad Danial Sohail,https://www.marham.pk/online-consultation/psychologist/lahore/muhammad-danial-sohail-21334,"M.Phil. (Psychology) , C.I.S. (UK) , C.M.T.O. (Sri Lanka) , C.T.O.F. (UK) , C.L.D.P. (UAE) , RHMP (Pak) , DIP (Sexology)",21334,99,"Psychologist, Sexologist, Counselor, Child Psychologist",108,Counselor
"Anxiety & Stress, Depression, Relationship Issues","[{""type"": ""Video Consultation"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""5,000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Video Consultation""}]",A Counselor guides and supports those who are facing emotional and psychological challenges in life.,5,https://staticconnect.marham.pk/assets/doctors/17729/saba-khalid-counselor-lahore-10_170X170.webp,Saba Khalid,https://www.marham.pk/online-consultation/counselor/lahore/saba-khalid-17729,"Ms clinical psychology , NLP (Neuro Linguists Programming), Hypno Counselor & Life Coach",17729,100,"Counselor, Psychologist",108,Counselor
,"[{""type"": ""Capital Diagnostic Centre, G-8, Islamabad"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""2000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Capital Diagnostic Centre, G-8, Islamabad""}]",A Counselor guides and supports those who are facing emotional and psychological challenges in life.,10,https://staticconnect.marham.pk/assets/doctors/17321/dr-iqbal-khan-psychiatrist-islamabad-86_170X170.webp,Dr. Iqbal Khan,https://www.marham.pk/doctors/islamabad/psychiatrist/dr-iqbal-khan,"MBBS, FCPS",0,99,"Psychiatrist, Psychologist, Counselor",108,Counselor
"Relationship Problems, Anxiety, Depression, Abuse, Grief And Loss, And Self Esteem Issues","[{""type"": ""Video Consultation"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""5,000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Video Consultation""}]",A Counselor guides and supports those who are facing emotional and psychological challenges in life.,5,https://staticconnect.marham.pk/assets/doctors/29545/naveed-anjum-counselor-lahore-65_170X170.webp,Ms. Naveed Anjum,https://www.marham.pk/online-consultation/counselor/lahore/ms-naveed-anjum-29545,M. Phil. Psychology,29545,100,Counselor,108,Counselor
