areas_of_interest,consultations,detailOfTypeDoc,experience,image_url,name,profile_url,qualifications,reviews,satisfaction,specialization,totalNumOfDocs,typeOfDoc
,"[{""type"": ""Video Consultation"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""3,000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Video Consultation""}, {""type"": ""Lady Reading Hospital, Khyber Pakhtunkhwa, Peshawar"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""1500"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Lady Reading Hospital, Khyber Pakhtunkhwa, Peshawar""}]","Pediatric cardiologists are specialists in diagnosing, managing and treating heart problems in children.",22,https://staticconnect.marham.pk/assets/doctors/20497/syed-asif-akbar-shah-pediatric-cardiologist-lahore-79_170X170.webp,Asst. Prof. Dr. Syed Asif Akbar Shah,https://www.marham.pk/doctors/peshawar/pediatric-cardiologist/asst-prof-dr-syed-asif-akbar-shah,"MBBS, FCPS, MRCP, DCH",0,0,"Pediatric Cardiologist, Pediatrician",24,Pediatric Cardiologist
Pediatric Echocardiography,"[{""type"": ""Video Consultation"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""2,500"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Video Consultation""}]","Pediatric cardiologists are specialists in diagnosing, managing and treating heart problems in children.",5,https://static.marham.pk/assets/images/doctor-photo-female-170170.webp,Asst. Prof. Dr. Tayyaba Sehar,https://www.marham.pk/online-consultation/pediatric-cardiologist/islamabad/asst-prof-dr-tayyaba-sehar-30895," MBBS , FCPS (Pediatrics) , FCPS (Pediatric Cardiologists) ",0,0,Pediatric Cardiologist,24,Pediatric Cardiologist
"Adult Congenital Heart Diseases, Pediatric Cardiology","[{""type"": ""Video Consultation"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""1,500"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Video Consultation""}, {""type"": ""Dow University Hospital (Ojha Camp), Gulzari e Hijri, Karachi"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""1500"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Dow University Hospital (Ojha Camp), Gulzari e Hijri, Karachi""}, {""type"": ""Patel Hospital, Gulshan e Iqbal, Karachi"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""1500"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Patel Hospital, Gulshan e Iqbal, Karachi""}]","Pediatric cardiologists are specialists in diagnosing, managing and treating heart problems in children.",18,https://staticconnect.marham.pk/assets/doctors/29257/assoc-prof-dr-masroor-hussain-sharfi-pediatric-cardiologist-karachi-40_170X170.webp,Assoc. Prof. Dr. Masroor Hussain Sharfi,https://www.marham.pk/online-consultation/pediatric-cardiologist/karachi/assoc-prof-dr-masroor-hussain-sharfi-29257,"MBBS, FCPS (Pediatric Cardiology)",0,0,Pediatric Cardiologist,24,Pediatric Cardiologist
"Angina, Cardiac Arrest, Heart Attack",[],"Pediatric cardiologists are specialists in diagnosing, managing and treating heart problems in children.",16,https://static.marham.pk/assets/images/doctor-photo-female-170170.webp,Prof. Dr. Uzma Kazmi,https://www.marham.pk/doctors/lahore/pediatric-cardiologist/prof-dr-uzma-kazmi,"M.B.B.S. - King Edward Medical University, Pakistan, 2003, F.C.P.S. - College of Physicians & Surgeons Pakistan (CPSP), Pakistan, 2009",,,Pediatric Cardiologist,24,Pediatric Cardiologist
,[],"Pediatric cardiologists are specialists in diagnosing, managing and treating heart problems in children.",12,https://static.marham.pk/assets/images/doctor-photo-male-170170.webp,Dr. Arshad Sohail,https://www.marham.pk/doctors/peshawar/pediatric-cardiologist/dr-arshad-sohail,"MBBS, FCPS (Medicine), FCPS (Pediatric Cardiology)",,,Pediatric Cardiologist,24,Pediatric Cardiologist
"Hepatologist, Counseling, Nutritionist/Dietitian, COVID-19","[{""type"": ""Video Consultation"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""1,200"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Video Consultation""}]","An Infectious Diseases Specialist evaluates and provides treatment for diseases that come from bacterial, viral, fungal and parasitic infections.",11,https://staticconnect.marham.pk/assets/doctors/21963/dr-umar-saeed-infectious-diseases-islamabad-10_170X170.webp,Dr. Umar Saeed,https://www.marham.pk/online-consultation/infectious-diseases/islamabad/dr-umar-saeed-21963,"Post-Doc (S.Kor), PhD (S.Kor), FCR (Harvard USA), FPH (Royls Coll Phy UK), CIEH (UK), IDSR (WHO), DPH (PSEC), CPHE (ICMSR), IPC (WHO), CCRC (USA) GHC (WHO), IPPCR (USA), CGCP (NIDA USA), JRA-OT (WHO), PMP (USA),  ICG (WHO), LMO (S.Kor), IMS (WHO), CCTM (USA), TOPIK (S.Kor), PSEA (WHO), STI (PK), PISA (WHO), DRM (WHO), RWE (KARA S.Kor), NSER (KFNSER S.Kor), AMR-NAP (WHO), CMR-IPV (WHO), ACRP-Cert (USA) MS&BS (NUST PK), Member ACRP (USA), Member AGA (USA),  Member CDA (USA), Member IHME (USA), Mem",0,0,"Infectious Diseases, Liver Specialist, Allergy Specialist, Family Medicine, Vaccine Specialist",53,Infectious Diseases
"Diabetes And Endocrinology, Diabetes And Endocrinology, Medicine, Kidney Stones, Fluid & Electrolyte Disorder, Uric Acid, Kidney Diseases, Diabetes Mellitus","[{""type"": ""Video Consultation"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""3,500"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Video Consultation""}, {""type"": ""Heart And General Hospital, Model Town, Quetta"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""2500"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Heart And General Hospital, Model Town, Quetta""}]","An Infectious Diseases Specialist evaluates and provides treatment for diseases that come from bacterial, viral, fungal and parasitic infections.",18,https://static.marham.pk/assets/images/doctor-photo-female-170170.webp,Prof. Dr. Irfana Hassan Mandokhail,https://www.marham.pk/doctors/quetta/nephrologist/prof-dr-irfana-hassan-mandokhail,"MBBS, FCPS(Medicine), FCPS(Nephrology)",0,0,"Nephrologist, General Physician, Internal Medicine Specialist, Infectious Diseases",53,Infectious Diseases
"All Kinds Of Bacterial, Viral, Fungal And Parasitic Infections, HIV/AIDS, Vaccinations And Immune Deficiency Related Issues, Transplant And Chemotherapy Related Infections","[{""type"": ""Video Consultation"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""2,000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Video Consultation""}, {""type"": ""Mujahid Hospital, Madina Town, Faisalabad"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""2000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Mujahid Hospital, Madina Town, Faisalabad""}]","An Infectious Diseases Specialist evaluates and provides treatment for diseases that come from bacterial, viral, fungal and parasitic infections.",11,https://staticconnect.marham.pk/assets/doctors/65500/dr-muhammad-arslan-infectious-diseases-faisalabad-38_170X170.webp,Dr. Muhammad Arslan,https://www.marham.pk/doctors/faisalabad/infectious-diseases/dr-muhammad-arslan,"MBBS, FCPS Medicine, Fellowship in Infectious Diseases",0,0,Infectious Diseases,53,Infectious Diseases
,"[{""type"": ""Video Consultation"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""3,000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Video Consultation""}, {""type"": ""Hameed Latif Hospital, Garden Town, Lahore"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""4000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Hameed Latif Hospital, Garden Town, Lahore""}, {""type"": ""Genesis Health Care Consultants Hospital, Jail Road, Lahore"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""4000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Genesis Health Care Consultants Hospital, Jail Road, Lahore""}, {""type"": ""Evercare Hospital, Nespak Housing Scheme, Lahore"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""4000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Evercare Hospital, Nespak Housing Scheme, Lahore""}, {""type"": ""Integrated Medical Care (IMC) Hospital, Sector F Phase 5 D.H.A, Lahore"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""4000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Integrated Medical Care (IMC) Hospital, Sector F Phase 5 D.H.A, Lahore""}]","An Infectious Diseases Specialist evaluates and provides treatment for diseases that come from bacterial, viral, fungal and parasitic infections.",15,https://staticconnect.marham.pk/assets/doctors/35812/dr-ashraf-ali-khan-infectious-diseases-lahore-34_170X170.webp,Dr. Ashraf Ali Khan,https://www.marham.pk/doctors/lahore/infectious-diseases/dr-ashraf-ali-khan,"MBBS, Diplomate American Board Infectious Diseases, Diplomate American Board Internal Medicine",0,0,Infectious Diseases,53,Infectious Diseases
Infectious Diseases,"[{""type"": ""Video Consultation"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""1,200"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Video Consultation""}]","An Infectious Diseases Specialist evaluates and provides treatment for diseases that come from bacterial, viral, fungal and parasitic infections.",11,https://staticconnect.marham.pk/assets/doctors/37254/asst-prof-dr-rabeea-shah-infectious-diseases-karachi-92_170X170.webp,Asst. Prof. Dr. Rabeea Shah,https://www.marham.pk/online-consultation/infectious-diseases/karachi/asst-prof-dr-rabeea-shah-37254,"MBBS, FCPS (Medicine), FCPS (Infectious Diseases), MRCP UK",0,0,Infectious Diseases,53,Infectious Diseases
Management And Control Of Infectious Diseases,"[{""type"": ""Video Consultation"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""1,000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Video Consultation""}, {""type"": ""Ali Medical Centre, F-8 Markaz, Islamabad"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""3000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Ali Medical Centre, F-8 Markaz, Islamabad""}]","An Infectious Diseases Specialist evaluates and provides treatment for diseases that come from bacterial, viral, fungal and parasitic infections.",12,https://staticconnect.marham.pk/assets/doctors/12989/dr-nasim-akhtar-infectious-diseases-islamabad-37_170X170.webp,Dr. Nasim Akhtar,https://www.marham.pk/doctors/islamabad/infectious-diseases/dr-nasim-akhtar,"MBBS , MCPS (Medicine) , FCPS (Medicine) , FCPS (Infectious diseases)",0,0,Infectious Diseases,53,Infectious Diseases
,"[{""type"": ""Advanced International Hospital, G-8 Markaz, Islamabad"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""2500"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Advanced International Hospital, G-8 Markaz, Islamabad""}]","An Infectious Diseases Specialist evaluates and provides treatment for diseases that come from bacterial, viral, fungal and parasitic infections.",30,https://staticconnect.marham.pk/assets/doctors/35513/dr-muhammad-mujeeb-khan-infectious-diseases-islamabad-83_170X170.webp,Dr. Muhammad Mujeeb Khan,https://www.marham.pk/doctors/islamabad/infectious-diseases/dr-muhammad-mujeeb-khan,"MBBS, FCPS (Medicine)",0,0,"Infectious Diseases, Endocrinologist",53,Infectious Diseases
"Gastroenterology, Hepatolgy, Infectious Diseases, Blood Pressure, Hypertension, Diabetes, Hormonal Issues, General  Physician, Fever, Diarrhea","[{""type"": ""Video Consultation"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""2,000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Video Consultation""}, {""type"": ""Dr Ziauddin Hospital Outreach Medical Center, Patel Road, Quetta"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""1000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Dr Ziauddin Hospital Outreach Medical Center, Patel Road, Quetta""}]","An Infectious Diseases Specialist evaluates and provides treatment for diseases that come from bacterial, viral, fungal and parasitic infections.",8,https://staticconnect.marham.pk/assets/doctors/7089/asst-prof-dr-sirajuddin-barech-general-physician-quetta-20_170X170.webp,Asst. Prof. Dr. Sirajuddin Barech,https://www.marham.pk/doctors/quetta/general-physician/asst-prof-dr-sirajuddin-barech,"MBBS, FCPS (Medicine), MRCP, B.Sc. (PU)",0,0,"General Physician, Internal Medicine Specialist, Infectious Diseases",53,Infectious Diseases
"Infectious Diseases, Endocrinology, Adult Vaccination, High Blood Pressure","[{""type"": ""Video Consultation"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""4,000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Video Consultation""}, {""type"": ""Omar Hospital & Cardiac Centre, Jail Road, Lahore"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""4000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Omar Hospital & Cardiac Centre, Jail Road, Lahore""}]","An Infectious Diseases Specialist evaluates and provides treatment for diseases that come from bacterial, viral, fungal and parasitic infections.",26,https://staticconnect.marham.pk/assets/doctors/33314/assoc-professor-dr-muhammad-farooq-diabetologist-lahore-55_170X170.webp,Prof. Dr. Muhammad Farooq,https://www.marham.pk/online-consultation/diabetologist/lahore/prof-dr-muhammad-farooq-33314,"MBBS, FCPS (Medicine), OJT Infectious Diseases (UK), Diploma in Diabetes (UK)",0,0,"Diabetologist, Infectious Diseases",53,Infectious Diseases
"H.pylori, Transplant And Cancer Patient`s With Fever, Post Surgical Wound Infections, Fevers  Malaria, Dengue, Typhoid, Viral And Bacterial, Transplant Infections, Sepsis(Bloodstream, Urinary Tract, Pneumonia, Biliary Tract, Skin And Soft Tissue Infections), Malaria, Vaccination, Viral And Bacterial Infections, Urinary Tract Infections, Hypertension (B.p)
Diabetes Mellitus
Respiratory Infections(throat, Chest)
Asthma
Pneumonia
Git, Typhoid Fever, Dengue Fever, GIT Infections, Management Of Patients With High BP, High Sugar, Fever, Dengue Fever, Pneumonia And Breathing Issues, All Kinds Of Bacterial, Viral, Fungal And Parasitic Infections, HIV/AIDS, Vaccinations And Immune Deficiency Related Issues, Urinary Tract Infections","[{""type"": ""Video Consultation"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""1,500"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Video Consultation""}, {""type"": ""Sangeen Khan Hospital, Killi Shaboo, Quetta"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""1500"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Sangeen Khan Hospital, Killi Shaboo, Quetta""}]","An Infectious Diseases Specialist evaluates and provides treatment for diseases that come from bacterial, viral, fungal and parasitic infections.",7,https://staticconnect.marham.pk/assets/doctors/21295/dr-muhammed-hassan-general-physician-quetta-15_170X170.webp,Dr. Muhammad Hassan Sherani,https://www.marham.pk/online-consultation/infectious-diseases/karachi/dr-muhammad-hassan-sherani-21295,"MBBS , FCPS (Infectious Diseases)",0,0,Infectious Diseases,53,Infectious Diseases
"Infectious Diseases, Infection, Diabetes, Gyne. & Obs.","[{""type"": ""Video Consultation"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""1,200"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Video Consultation""}, {""type"": ""DHQ Hospital, Rajana Road, Toba Tek Singh"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""2500"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""DHQ Hospital, Rajana Road, Toba Tek Singh""}, {""type"": ""Dr Ali Hussain Clinic, commercial market, Jhang"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""1000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Dr Ali Hussain Clinic, commercial market, Jhang""}]","An Infectious Diseases Specialist evaluates and provides treatment for diseases that come from bacterial, viral, fungal and parasitic infections.",3,https://staticconnect.marham.pk/assets/doctors/30294/draila-mubasher-general-practitioner-jhang-26_170X170.webp,Dr. Aila Mubasher,https://www.marham.pk/doctors/toba-tek-singh/infectious-diseases/dr-aila-mubasher," MBBS , HIV /AIDs and other Infectious Disease Management",0,0,"Infectious Diseases, Infectious Diseases",53,Infectious Diseases
"Diabetes, Hypertension, Infectious Diseases, Hepatologist, Medicine, Psychiatry, Sexual Health, Stroke","[{""type"": ""National Hospital, Near Quetta Laboratory Prince Road, Quetta"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""1500"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""National Hospital, Near Quetta Laboratory Prince Road, Quetta""}]","An Infectious Diseases Specialist evaluates and provides treatment for diseases that come from bacterial, viral, fungal and parasitic infections.",12,https://staticconnect.marham.pk/assets/doctors/7451/dr-muhammad-arif-khan-internal-medicine-quetta_170X170.webp,Asst. Prof. Dr. Muhammad Arif Khan,https://www.marham.pk/doctors/quetta/internal-medicine/asst-prof-dr-muhammad-arif-khan,"MBBS, FCPS (Medicine)",0,0,"Internal Medicine Specialist, General Physician, Infectious Diseases",53,Infectious Diseases
"Pediatric Gastroentologist, Biliary Atresia & Neonatal Hepatitis, Celiac Disease, Child Dietary Consultation","[{""type"": ""Video Consultation"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""3,000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Video Consultation""}, {""type"": ""National Medical Center, DHA City Karachi, Karachi"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""2500"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""National Medical Center, DHA City Karachi, Karachi""}, {""type"": ""GILP Clinic, Sindh, Karachi"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""2500"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""GILP Clinic, Sindh, Karachi""}, {""type"": ""Liaquat National Hospital, Gulshan e Iqbal, Karachi"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""3000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Liaquat National Hospital, Gulshan e Iqbal, Karachi""}, {""type"": ""Aga Khan Hospital, Stadium Road, Karachi"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""5000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Aga Khan Hospital, Stadium Road, Karachi""}, {""type"": ""Agha Khan Hospital, Stadium Road, Karachi"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""5000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Agha Khan Hospital, Stadium Road, Karachi""}]","A Pediatric Gastroenterologist specializes in treating digestive system, liver, and nutritional problems in patients from infancy through their teenage years.",5,https://staticconnect.marham.pk/assets/doctors/63855/dr-muhammad-salman-khoso-pediatric-gastroenterologist-karachi-66_170X170.webp,Dr. Muhammad Salman Khoso,https://www.marham.pk/online-consultation/pediatric-gastroenterologist/karachi/dr-muhammad-salman-khoso-63855,"MBBS, FCPS Paediatric Gastroenterology, Hepatology & Nutrition,  FCPS Paediatric Medicine,",0,0,Pediatric Gastroenterologist,8,Pediatric Gastroenterologist
,"[{""type"": ""Ittefaq Hospital (Trust), Model Town, Lahore"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""3500"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Ittefaq Hospital (Trust), Model Town, Lahore""}, {""type"": ""Hameed Latif Hospital, Garden Town, Lahore"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""3000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Hameed Latif Hospital, Garden Town, Lahore""}]","A Pediatric Gastroenterologist specializes in treating digestive system, liver, and nutritional problems in patients from infancy through their teenage years.",17,https://staticconnect.marham.pk/assets/doctors/15481/dr-zafar-fayyaz-pediatric-gastroenterologist-lahore-26_170X170.webp,Assoc. Prof. Dr. Zafar Fayyaz,https://www.marham.pk/doctors/lahore/pediatric-gastroenterologist/assoc-prof-dr-zafar-fayyaz," MBBS , FCPS (Pediatric Medicine) , FCPS (Pediatric Gastroenterology) ",0,0,"Pediatric Gastroenterologist, Pediatrician",8,Pediatric Gastroenterologist
"Pediatric Gastroentologist, Paediatric Hepatologist, Pediatrician","[{""type"": ""Video Consultation"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""1,500"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Video Consultation""}]","A Pediatric Gastroenterologist specializes in treating digestive system, liver, and nutritional problems in patients from infancy through their teenage years.",14,https://staticconnect.marham.pk/assets/doctors/37814/dr-muhammad-ali-khan-gandapur-pediatric-gastroenterologist-peshawar-62_170X170.webp,Asst. Prof. Dr. M Ali Khan Gandapur,https://www.marham.pk/online-consultation/pediatric-gastroenterologist/peshawar/asst-prof-dr-m-ali-khan-gandapur-37814,"MBBS, FCPS (Paediatrics), MRCP (Medicine Of Childhood), MRCPS, EBPE (European Board of Paediatrics Examination), FCPS (Paediatric Gastroenterology & Hepatology) Diploma in Child Health (UK)",0,0,Pediatric Gastroenterologist,8,Pediatric Gastroenterologist
Pediatric Gastroentologist,"[{""type"": ""Video Consultation"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""2,000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Video Consultation""}, {""type"": ""Childrens Clinic 1, Garden Town, Lahore"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""3500"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Childrens Clinic 1, Garden Town, Lahore""}]","A Pediatric Gastroenterologist specializes in treating digestive system, liver, and nutritional problems in patients from infancy through their teenage years.",20,https://staticconnect.marham.pk/assets/doctors/6752/assoc-prof-dr-hassan-suleman-malik-pediatric-gastroenterologist-lahore-85_170X170.webp,Assoc. Prof. Dr. Hassan Suleman Malik,https://www.marham.pk/doctors/lahore/pediatric-gastroenterologist/assoc-prof-dr-hassan-suleman-malik,"MBBS, FCPS (Pediatrics), MCPS (Pediatrics), FCPS (Pediatric Gastroenterology & Hepatology)",0,0,"Pediatric Gastroenterologist, Pediatrician",8,Pediatric Gastroenterologist
"Abdomen Diseases In Children, Asthma In Children, Cholestasis",[],"A Pediatric Gastroenterologist specializes in treating digestive system, liver, and nutritional problems in patients from infancy through their teenage years.",11,https://static.marham.pk/assets/images/doctor-photo-male-170170.webp,Asst. Prof. Dr. Muhammad Almas Hashmi,https://www.marham.pk/doctors/jhelum/pediatrician/asst-prof-dr-muhammad-almas-hashmi,"M.B.B.S., 2008, FCPS (Peadiatric), 2013, F.C.P.S. (Pediatric Gastroentology), 2016",,,"Pediatrician, Pediatric Gastroenterologist",8,Pediatric Gastroenterologist
,[],"A Pediatric Gastroenterologist specializes in treating digestive system, liver, and nutritional problems in patients from infancy through their teenage years.",15,https://static.marham.pk/assets/images/doctor-photo-female-170170.webp,Dr. Sehrish Mukhtar Cheema,https://www.marham.pk/doctors/islamabad/pediatrician/dr-sehrish-mukhtar-cheema,"MBBS - University of Health Sciences, Lahore, 2006, FCPS (PAEDIATRICS) - College of Physicians and Surgeons, Pakistan, 2013",,,"Pediatrician, Pediatric Gastroenterologist",8,Pediatric Gastroenterologist
"Biliary Atresia & Neonatal Hepatitis, Celiac Disease, Child Dietary Consultation",[],"A Pediatric Gastroenterologist specializes in treating digestive system, liver, and nutritional problems in patients from infancy through their teenage years.",10,https://static.marham.pk/assets/images/doctor-photo-female-170170.webp,Dr. Nadia Waheed,https://www.marham.pk/doctors/rawalpindi/pediatric-gastroenterologist/dr-nadia-waheed,M.B.B.S,,,"Pediatric Gastroenterologist, Pediatrician",8,Pediatric Gastroenterologist
,[],"A Pediatric Gastroenterologist specializes in treating digestive system, liver, and nutritional problems in patients from infancy through their teenage years.",37,https://static.marham.pk/assets/images/doctor-photo-female-170170.webp,Prof. Dr. Huma Arshad Cheema,https://www.marham.pk/doctors/lahore/pediatrician/prof-dr-huma-arshad-cheema,"MBBS Pb, MRCP (UK), DPGN (University of London)",,,"Pediatrician, Pediatric Gastroenterologist",8,Pediatric Gastroenterologist
"Abdominal Pain, Acid Peptic Disease, Allergy In Children",[],"A Pediatric Gastroenterologist specializes in treating digestive system, liver, and nutritional problems in patients from infancy through their teenage years.",15,https://static.marham.pk/assets/images/doctor-photo-female-170170.webp,Dr. Nagina Shahzadi,https://www.marham.pk/doctors/faisalabad/pediatric-gastroenterologist/dr-nagina-shahzadi,"M.B.B.S. - Punjab Medical College, Pakistan, 2007, F.C.P.S. - College of Physicians & Surgeons Pakistan (CPSP), Pakistan, 2014, F.C.P.S Gastroenterologist and Hepatologist and Nutritionist - College of Physicians & Surgeons Pakistan (CPSP), Pakistan, 2017",,,"Pediatric Gastroenterologist, Hepatologist, Pediatrician",8,Pediatric Gastroenterologist
"Abdomen Pain, Abdominal Pain, Acid Peptic Disease",[],"A Pediatric Gastroenterologist specializes in treating digestive system, liver, and nutritional problems in patients from infancy through their teenage years.",20,https://static.marham.pk/assets/images/doctor-photo-male-170170.webp,Prof. Dr. Hafiz Mughees Ather,https://www.marham.pk/doctors/faisalabad/internal-medicine/prof-dr-hafiz-mughees-ather,"M.B.B.S - University of the Punjab, 1999, F.C.P.S. (Medicine) - College of Physicians and Surgeons Pakistan , 2003, M.R.C.P (Medicine/Gastro) - Royal College of Physicians, 2006, F.C.P.S. (Gastroenterology ) - College of Physicians and Surgeons Pakistan , 2013, FRCP - ROYAL COLLEGE OF PHYSICIANS , United Kingdom, 2021, ERCP - Mahidol University's , Thailand, 2012",,,"Internal Medicine Specialist, Geriatrician, Pediatric Gastroenterologist",8,Pediatric Gastroenterologist
,[],"A Pediatric Gastroenterologist specializes in treating digestive system, liver, and nutritional problems in patients from infancy through their teenage years.",20,https://static.marham.pk/assets/images/doctor-photo-male-170170.webp,Dr. Muhammad Jamil Azhar,https://www.marham.pk/doctors/lahore/pediatrician/dr-muhammad-jamil-azhar,"MBBS - Allama Iqbal Medical College, 1989, MCPS (Pediatrics) - College of Physcians & Surgeons of Pakistan, 1994, FCPS(Pediatrics) - College of Physcians & Surgeons of Pakistan, 2003",,,"Pediatrician, Neonatologist, Pediatric Gastroenterologist",8,Pediatric Gastroenterologist
"Abdomen Diseases In Children, Allergy In Children, Asthma In Children",[],"A Pediatric Gastroenterologist specializes in treating digestive system, liver, and nutritional problems in patients from infancy through their teenage years.",22,https://static.marham.pk/assets/images/doctor-photo-male-170170.webp,Assoc. Prof. Dr. Muhammad Arshad Alvi,https://www.marham.pk/doctors/lahore/pediatric-gastroenterologist/assoc-prof-dr-muhammad-arshad-alvi,"M.B.B.S. - Nishtar Medical University, Pakistan, 1999, FRCPCH (UK) - Royal College Of Pediatrics and Child health London , United Kingdom, MRCP Pediatrics(Ireland) - Royal College of Physcians, Ireland, Ireland, FCPS Pediatrics (Pak) - College of Physicians & Surgeons Pakistan (CPSP), Pakistan, FCPS Pediatric Gastroenterology , Hepatology &Nutrition - College of Physicians & Surgeons Pakistan (CPSP), Pakistan",,,"Pediatric Gastroenterologist, Pediatric Nutritionist, Pediatrician",8,Pediatric Gastroenterologist
